tipo,x,y,t
odom,-0.5045359134674072,18.488306045532227,
odom,-0.49504050612449646,18.503271102905273,
odom,-0.4867841899394989,18.516189575195312,
odom,-0.47719648480415344,18.531524658203125,
odom,-0.46746206283569336,18.54742431640625,
odom,-0.4588159918785095,18.560970306396484,
odom,-0.45055460929870605,18.574127197265625,
odom,-0.4416505992412567,18.589210510253906,
odom,-0.4312841296195984,18.606836318969727,
odom,-0.42307719588279724,18.620895385742188,
odom,-0.4113508462905884,18.640310287475586,
odom,-0.4030868709087372,18.654125213623047,
odom,-0.3935779333114624,18.669498443603516,
odom,-0.3847643733024597,18.68437957763672,
odom,-0.3755093812942505,18.69936180114746,
odom,-0.3639710545539856,18.718215942382812,
odom,-0.3549557626247406,18.733013153076172,
odom,-0.34547603130340576,18.748918533325195,
odom,-0.33489593863487244,18.76678466796875,
odom,-0.32650086283683777,18.781696319580078,
odom,-0.3184899091720581,18.79605484008789,
odom,-0.3109093904495239,18.809972763061523,
odom,-0.30315303802490234,18.82485580444336,
odom,-0.2953224182128906,18.840065002441406,
odom,-0.28805026412010193,18.854827880859375,
odom,-0.28124698996543884,18.86819839477539,
odom,-0.2708786427974701,18.88763999938965,
odom,-0.26283618807792664,18.902679443359375,
odom,-0.2552459239959717,18.917428970336914,
odom,-0.24842312932014465,18.930936813354492,
odom,-0.2408779263496399,18.94589614868164,
odom,-0.23351968824863434,18.960689544677734,
odom,-0.226235032081604,18.97563934326172,
odom,-0.21813717484474182,18.992286682128906,
odom,-0.21056783199310303,19.008285522460938,
odom,-0.20353688299655914,19.02355194091797,
odom,-0.1971966177225113,19.03798484802246,
odom,-0.19000163674354553,19.05413818359375,
odom,-0.1831865757703781,19.069730758666992,
odom,-0.17411388456821442,19.091773986816406,
odom,-0.16831977665424347,19.105804443359375,
odom,-0.16227522492408752,19.119997024536133,
odom,-0.15550591051578522,19.13753890991211,
odom,-0.14978039264678955,19.151485443115234,
odom,-0.14390921592712402,19.166339874267578,
odom,-0.1379348635673523,19.18144989013672,
odom,-0.13155142962932587,19.19788932800293,
odom,-0.12607084214687347,19.212709426879883,
odom,-0.12029322236776352,19.230138778686523,
odom,-0.1150689348578453,19.246984481811523,
odom,-0.11054443567991257,19.261377334594727,
odom,-0.10527712106704712,19.278261184692383,
odom,-0.10073940455913544,19.292938232421875,
odom,-0.09490688145160675,19.310712814331055,
odom,-0.08900546282529831,19.32854652404785,
odom,-0.08301475644111633,19.34636878967285,
odom,-0.07804390788078308,19.361112594604492,
odom,-0.07200764864683151,19.379180908203125,
odom,-0.06576752662658691,19.398792266845703,
odom,-0.06105748936533928,19.413862228393555,
odom,-0.055527642369270325,19.431325912475586,
odom,-0.05063600838184357,19.446552276611328,
odom,-0.045845646411180496,19.461788177490234,
odom,-0.04103737324476242,19.47762107849121,
odom,-0.036301445215940475,19.49386215209961,
odom,-0.031005512923002243,19.51258659362793,
odom,-0.026679199188947678,19.52755355834961,
odom,-0.02155744470655918,19.545452117919922,
odom,-0.017300430685281754,19.560453414916992,
odom,-0.01286374032497406,19.57562255859375,
odom,-0.007973156869411469,19.592079162597656,
odom,-0.00339877768419683,19.6066837310791,
odom,0.0011015444761142135,19.621780395507812,
odom,0.005202059634029865,19.637645721435547,
odom,0.008944937027990818,19.652379989624023,
odom,0.013162354938685894,19.6699161529541,
odom,0.018195832148194313,19.689420700073242,
odom,0.022930888459086418,19.706693649291992,
odom,0.02731742523610592,19.722644805908203,
odom,0.03160946071147919,19.737911224365234,
odom,0.03712957352399826,19.756277084350586,
odom,0.04225846379995346,19.771526336669922,
odom,0.048253174871206284,19.786367416381836,
odom,0.05567985400557518,19.802724838256836,
odom,0.06361781060695648,19.8189754486084,
odom,0.07288143038749695,19.83734703063965,
odom,0.08121341466903687,19.85383415222168,
odom,0.08938974142074585,19.869752883911133,
odom,0.0976298600435257,19.885149002075195,
odom,0.10476468503475189,19.898347854614258,
odom,0.11325997114181519,19.9122257232666,
odom,0.12184088677167892,19.926029205322266,
odom,0.1301981508731842,19.93922233581543,
odom,0.14109636843204498,19.954891204833984,
odom,0.15116773545742035,19.9687442779541,
odom,0.16040760278701782,19.980754852294922,
odom,0.17370721697807312,19.996530532836914,
odom,0.1854979246854782,20.00983238220215,
odom,0.1984032243490219,20.023719787597656,
odom,0.21305730938911438,20.03920555114746,
odom,0.22370415925979614,20.050384521484375,
odom,0.23770835995674133,20.06464958190918,
odom,0.2495863288640976,20.077392578125,
odom,0.26110580563545227,20.08956527709961,
odom,0.2737266421318054,20.10260581970215,
odom,0.2885904312133789,20.1184139251709,
odom,0.2927062213420868,20.13587760925293,
odom,0.28588855266571045,20.15142059326172,
odom,0.28019192814826965,20.16569709777832,
odom,0.2749880850315094,20.180347442626953,
odom,0.27103471755981445,20.194889068603516,
odom,0.2663975656032562,20.211233139038086,
odom,0.2622937262058258,20.235492706298828,
odom,0.25929319858551025,20.251663208007812,
odom,0.2572767436504364,20.268217086791992,
odom,0.25423234701156616,20.287429809570312,
odom,0.25100934505462646,20.30265998840332,
odom,0.24753151834011078,20.318174362182617,
odom,0.243751659989357,20.33447265625,
odom,0.2384626269340515,20.352561950683594,
odom,0.2338467836380005,20.36888885498047,
odom,0.22929906845092773,20.384479522705078,
odom,0.2247653305530548,20.400266647338867,
odom,0.22096389532089233,20.415742874145508,
odom,0.21794548630714417,20.43044090270996,
odom,0.21595609188079834,20.445762634277344,
odom,0.21340571343898773,20.463783264160156,
odom,0.22032512724399567,20.44870948791504,
odom,0.2180599719285965,20.463916778564453,
odom,0.215287446975708,20.480810165405273,
odom,0.21245592832565308,20.496379852294922,
odom,0.20978593826293945,20.514055252075195,
odom,0.20774833858013153,20.53158187866211,
odom,0.20508214831352234,20.54957389831543,
odom,0.20280832052230835,20.56560707092285,
odom,0.20044133067131042,20.584392547607422,
odom,0.19863666594028473,20.600242614746094,
odom,0.19746892154216766,20.615224838256836,
odom,0.19545763731002808,20.631067276000977,
odom,0.19388878345489502,20.647863388061523,
odom,0.19155699014663696,20.66360092163086,
odom,0.18998685479164124,20.680631637573242,
odom,0.18822894990444183,20.69638442993164,
odom,0.18651080131530762,20.714744567871094,
odom,0.184809148311615,20.7308349609375,
odom,0.18242794275283813,20.747325897216797,
odom,0.18075381219387054,20.763282775878906,
odom,0.17875277996063232,20.780546188354492,
odom,0.17736949026584625,20.796125411987305,
odom,0.1760186403989792,20.81121063232422,
odom,0.17455381155014038,20.828432083129883,
odom,0.17312204837799072,20.846614837646484,
odom,0.1719430536031723,20.864309310913086,
odom,0.1709068864583969,20.87984275817871,
odom,0.17035743594169617,20.895666122436523,
odom,0.16961945593357086,20.911685943603516,
odom,0.1690804362297058,20.92734146118164,
odom,0.16862702369689941,20.943408966064453,
odom,0.16736453771591187,20.961503982543945,
odom,0.16643425822257996,20.97964859008789,
odom,0.1657838523387909,20.995712280273438,
odom,0.16495127975940704,21.011096954345703,
odom,0.16433390974998474,21.028974533081055,
odom,0.16342303156852722,21.04498863220215,
odom,0.16249768435955048,21.061681747436523,
odom,0.16119934618473053,21.082305908203125,
odom,0.16050158441066742,21.10204315185547,
odom,0.15996000170707703,21.118013381958008,
odom,0.15941636264324188,21.135040283203125,
odom,0.15895842015743256,21.150867462158203,
odom,0.15815035998821259,21.16791534423828,
odom,0.15781724452972412,21.185712814331055,
odom,0.1571863442659378,21.204511642456055,
odom,0.15652917325496674,21.22110366821289,
odom,0.15654024481773376,21.239219665527344,
odom,0.15625105798244476,21.25468635559082,
odom,0.1555410474538803,21.273237228393555,
odom,0.15565595030784607,21.28921127319336,
odom,0.15503564476966858,21.30708122253418,
odom,0.15540175139904022,21.32215118408203,
odom,0.15563669800758362,21.33785629272461,
odom,0.15592393279075623,21.35464096069336,
odom,0.15651719272136688,21.37003517150879,
odom,0.15645797550678253,21.387189865112305,
odom,0.15710125863552094,21.403915405273438,
odom,0.15715481340885162,21.419984817504883,
odom,0.15781086683273315,21.43712615966797,
odom,0.15807132422924042,21.453763961791992,
odom,0.15839700400829315,21.471145629882812,
odom,0.15891723334789276,21.486270904541016,
odom,0.15959252417087555,21.50232696533203,
odom,0.16043558716773987,21.51900863647461,
odom,0.16142211854457855,21.534879684448242,
odom,0.16247297823429108,21.554529190063477,
odom,0.16346044838428497,21.57037353515625,
odom,0.16439089179039001,21.592439651489258,
odom,0.16489052772521973,21.608070373535156,
odom,0.16539481282234192,21.627124786376953,
odom,0.16568684577941895,21.64570426940918,
odom,0.16702379286289215,21.668067932128906,
odom,0.167822003364563,21.68507194519043,
odom,0.16885493695735931,21.701019287109375,
odom,0.169563427567482,21.716827392578125,
odom,0.1710256040096283,21.73346710205078,
odom,0.17215338349342346,21.750307083129883,
odom,0.17371425032615662,21.766611099243164,
odom,0.17509400844573975,21.782787322998047,
odom,0.17651738226413727,21.798377990722656,
odom,0.17786452174186707,21.813966751098633,
odom,0.17964747548103333,21.831022262573242,
odom,0.18153592944145203,21.84786605834961,
odom,0.18337471783161163,21.864120483398438,
odom,0.1860358566045761,21.881248474121094,
odom,0.1881987303495407,21.896215438842773,
odom,0.19138726592063904,21.919313430786133,
odom,0.19357728958129883,21.93515968322754,
odom,0.19602186977863312,21.95008087158203,
odom,0.19847390055656433,21.966278076171875,
odom,0.20186056196689606,21.98274040222168,
odom,0.2044343203306198,21.998445510864258,
odom,0.2078392207622528,22.016088485717773,
odom,0.21055090427398682,22.031709671020508,
odom,0.21500445902347565,22.051563262939453,
odom,0.21778352558612823,22.066316604614258,
odom,0.2212361842393875,22.082618713378906,
odom,0.2243979573249817,22.099315643310547,
odom,0.22781017422676086,22.115957260131836,
odom,0.23184607923030853,22.13534164428711,
odom,0.2354840636253357,22.15119171142578,
odom,0.23973947763442993,22.170061111450195,
odom,0.24301429092884064,22.18476104736328,
odom,0.24731022119522095,22.202789306640625,
odom,0.25158846378326416,22.219030380249023,
odom,0.2560811936855316,22.23594093322754,
odom,0.2608329653739929,22.25351333618164,
odom,0.26537349820137024,22.270313262939453,
odom,0.27003711462020874,22.287715911865234,
odom,0.27432817220687866,22.30353546142578,
odom,0.27818500995635986,22.318105697631836,
odom,0.2827346622943878,22.334171295166016,
odom,0.28674325346946716,22.350173950195312,
odom,0.29217198491096497,22.36878776550293,
odom,0.2962164878845215,22.384641647338867,
odom,0.3012155294418335,22.400259017944336,
odom,0.304901123046875,22.415367126464844,
odom,0.309829443693161,22.432958602905273,
odom,0.3140333294868469,22.449520111083984,
odom,0.31939399242401123,22.46548080444336,
odom,0.3242907226085663,22.482118606567383,
odom,0.32882601022720337,22.496963500976562,
odom,0.3335190415382385,22.511444091796875,
odom,0.33862975239753723,22.526927947998047,
odom,0.34308844804763794,22.541257858276367,
odom,0.3479788601398468,22.555883407592773,
odom,0.35330983996391296,22.57229995727539,
odom,0.3589203953742981,22.587570190429688,
odom,0.3637583553791046,22.602123260498047,
odom,0.3697953224182129,22.61787223815918,
odom,0.37595227360725403,22.633804321289062,
odom,0.3831794559955597,22.65134620666504,
odom,0.3892466723918915,22.665618896484375,
odom,0.395077645778656,22.67967414855957,
odom,0.4013413190841675,22.693927764892578,
odom,0.407959908246994,22.70932960510254,
odom,0.41416171193122864,22.7231502532959,
odom,0.42102500796318054,22.73854637145996,
odom,0.4287894368171692,22.755857467651367,
odom,0.4360804855823517,22.771770477294922,
odom,0.44276031851768494,22.786418914794922,
odom,0.4516497552394867,22.80490493774414,
odom,0.4584091603755951,22.8184814453125,
odom,0.4657764732837677,22.834842681884766,
odom,0.47318780422210693,22.85016632080078,
odom,0.4808274507522583,22.865570068359375,
odom,0.4883914887905121,22.880626678466797,
odom,0.4957241415977478,22.89484977722168,
odom,0.5026320815086365,22.908906936645508,
odom,0.511206328868866,22.92429542541504,
odom,0.5183936953544617,22.93802261352539,
odom,0.5280733108520508,22.95589828491211,
odom,0.5349888205528259,22.96977424621582,
odom,0.5452296137809753,22.98721694946289,
odom,0.5524758696556091,23.000656127929688,
odom,0.5599060654640198,23.014812469482422,
odom,0.5683916211128235,23.030567169189453,
odom,0.5764791369438171,23.04399299621582,
odom,0.5859110355377197,23.05950164794922,
odom,0.5954064726829529,23.07459831237793,
odom,0.6043211221694946,23.08884048461914,
odom,0.6132252216339111,23.103330612182617,
odom,0.6213957071304321,23.116230010986328,
odom,0.6311393976211548,23.1318302154541,
odom,0.6397290229797363,23.145536422729492,
odom,0.649040699005127,23.160127639770508,
odom,0.6578031778335571,23.1739501953125,
odom,0.6665661931037903,23.18789291381836,
odom,0.6753246784210205,23.201425552368164,
odom,0.6857970356941223,23.216440200805664,
odom,0.6958580017089844,23.2315616607666,
odom,0.7050403952598572,23.24447250366211,
odom,0.7138827443122864,23.257343292236328,
odom,0.7242954969406128,23.272279739379883,
odom,0.7328331470489502,23.284656524658203,
odom,0.7426186203956604,23.296911239624023,
odom,0.7557492852210999,23.312789916992188,
odom,0.7691848874092102,23.327007293701172,
odom,0.7803667187690735,23.338634490966797,
odom,0.7928462624549866,23.350383758544922,
odom,0.8036516308784485,23.361324310302734,
odom,0.8167375326156616,23.373233795166016,
odom,0.8280272483825684,23.38349151611328,
odom,0.8427186012268066,23.396495819091797,
odom,0.8557531833648682,23.408416748046875,
odom,0.8674054741859436,23.418699264526367,
odom,0.8789703845977783,23.429073333740234,
odom,0.8930862545967102,23.442197799682617,
odom,0.9054285883903503,23.453340530395508,
odom,0.9171478748321533,23.46397590637207,
odom,0.9304414391517639,23.474994659423828,
odom,0.9429445266723633,23.485803604125977,
odom,0.9560481309890747,23.49677085876465,
odom,0.9718930125236511,23.510700225830078,
odom,0.9853360056877136,23.522436141967773,
odom,0.9976920485496521,23.533527374267578,
odom,1.0102320909500122,23.543495178222656,
odom,1.0217331647872925,23.553518295288086,
odom,1.036302924156189,23.565643310546875,
odom,1.0477780103683472,23.575807571411133,
odom,1.0607712268829346,23.586286544799805,
odom,1.0730090141296387,23.59646224975586,
odom,1.0846551656723022,23.606401443481445,
odom,1.0970715284347534,23.616458892822266,
odom,1.1138426065444946,23.630008697509766,
odom,1.1256189346313477,23.639711380004883,
odom,1.139026165008545,23.65076446533203,
odom,1.1527713537216187,23.66261863708496,
odom,1.1670610904693604,23.674381256103516,
odom,1.1797548532485962,23.684770584106445,
odom,1.1915498971939087,23.694623947143555,
odom,1.2032943964004517,23.703990936279297,
odom,1.2156089544296265,23.71441078186035,
odom,1.229339838027954,23.725418090820312,
odom,1.2409149408340454,23.73538589477539,
odom,1.2535184621810913,23.745405197143555,
odom,1.265954613685608,23.75592803955078,
odom,1.2797940969467163,23.767608642578125,
odom,1.2924879789352417,23.77749252319336,
odom,1.3040012121200562,23.787246704101562,
odom,1.316816806793213,23.797000885009766,
odom,1.3290109634399414,23.806703567504883,
interseccion,-0.5045359134674072,18.488306045532227,1783683544.7958686
interseccion,-0.11054443567991257,19.261377334594727,1783683670.5563045
interseccion,-0.02155744470655918,19.545452117919922,1783683678.7209432
interseccion,0.06361781060695648,19.8189754486084,1783683686.5592415
interseccion,0.2885904312133789,20.1184139251709,1783683705.6614265
interseccion,0.2247653305530548,20.400266647338867,1783683717.769046
interseccion,0.18998685479164124,20.680631637573242,1783683735.4179323
interseccion,0.16736453771591187,20.961503982543945,1783683743.0883784
interseccion,0.15625105798244476,21.25468635559082,1783683751.3537853
interseccion,0.16142211854457855,21.534879684448242,1783683759.3682015
interseccion,0.17964747548103333,21.831022262573242,1783683767.991735
interseccion,0.22781017422676086,22.115957260131836,1783683776.0861862
interseccion,0.3012155294418335,22.400259017944336,1783683784.78261
interseccion,0.395077645778656,22.67967414855957,1783683793.1991212
interseccion,0.5183936953544617,22.93802261352539,1783683800.9355066
interseccion,0.6665661931037903,23.18789291381836,1783683809.2639883
interseccion,0.8557531833648682,23.408416748046875,1783683817.674625
interseccion,1.0730090141296387,23.59646224975586,1783683825.513853
interseccion,1.2924879789352417,23.77749252319336,1783683833.8173015
